Date,Facets,Value,Units
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",924.0240812000001,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",738.0666646999999,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",754.5428601,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",769.9523809,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",631.8263012000001,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",516.9868114,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1317.9306353,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",829.3748641000001,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",734.3349373,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1119.5614589,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",813.2113168,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",670.7596833,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",635.4813677999999,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",1382.86223,Rs. '000
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",16.39326,mn. transactions
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.540219999999998,mn. transactions
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",36.81251,mn. transactions
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.29234,mn. transactions
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.60775,mn. transactions
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.521130000000003,mn. transactions
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.79986,mn. transactions
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.95718,mn. transactions
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.203229999999998,mn. transactions
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",36.580169999999995,mn. transactions
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.71067,mn. transactions
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.66362,mn. transactions
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",22.827479999999998,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",21.24184,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",16.3833,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",20.77559,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",32.3595,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",32.92108,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.0699,mn. transactions
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",26.8076,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",24.95223,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.831719999999997,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.58371,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",37.7047,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.20849,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",18.72459,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",30.543219999999998,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",23.82795,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.00817,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",17.36214,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",35.21549,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",937.3521548,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",784.0421089,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2423.2935329,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1594.0690759,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1623.7229959000001,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2082.3104927,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1485.0853139,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",892.5981548000001,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",703.3530895,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1952.6317187,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1387.7966295,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1278.574576,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1949.3778379,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1103.2051046000001,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",679.5264388,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1040.1080654,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1635.7293263000001,Rs. '000
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2994.7291642,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2093.3369255000002,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1911.9069044,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1467.1519813999998,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",930.3870976000001,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",708.6712342000001,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2203.9111237,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1551.4261859,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",770.3941505,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1844.7252521,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1448.8936717,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",1907.0981169,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",708.8171874,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Debit Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",2245.9031645,Rs. '000
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.39428,mn. transactions
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.82737,mn. transactions
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.74457,mn. transactions
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.46793,mn. transactions
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.45462,mn. transactions
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.44724,mn. transactions
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.68551,mn. transactions
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.59889,mn. transactions
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.23858,mn. transactions
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.82783,mn. transactions
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.45062,mn. transactions
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.6259599999999996,mn. transactions
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.69658,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.4961399999999996,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.36648,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.03011,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.30541,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.5000199999999997,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.82933,mn. transactions
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.9868999999999999,mn. transactions
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.95764,mn. transactions
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.9648400000000001,mn. transactions
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",1.64568,mn. transactions
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.06226,mn. transactions
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.2311,mn. transactions
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.2143699999999997,mn. transactions
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.30058,mn. transactions
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.21205,mn. transactions
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.4069700000000003,mn. transactions
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.24206,mn. transactions
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Volume""}",2.4799100000000003,mn. transactions
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",50.719773399999994,Rs. '000
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",57.5160368,Rs. '000
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",61.2839538,Rs. '000
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",58.6639077,Rs. '000
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",58.2223286,Rs. '000
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",56.6794487,Rs. '000
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",62.0731762,Rs. '000
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",51.590097,Rs. '000
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.608355200000005,Rs. '000
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",59.2940558,Rs. '000
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",55.3074475,Rs. '000
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",57.3460326,Rs. '000
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",54.51249609999999,Rs. '000
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",47.7357955,Rs. '000
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",48.7482902,Rs. '000
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",37.8615608,Rs. '000
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",50.0157197,Rs. '000
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",52.6804226,Rs. '000
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.646305399999996,Rs. '000
20-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",47.4057307,Rs. '000
21-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",45.4453925,Rs. '000
22-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",38.8534558,Rs. '000
23-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",31.4448874,Rs. '000
24-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",45.0168045,Rs. '000
25-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",46.581113,Rs. '000
26-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",40.7746573,Rs. '000
27-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",47.3200794,Rs. '000
28-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",44.3980887,Rs. '000
29-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",44.779531000000006,Rs. '000
30-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",33.4672277,Rs. '000
31-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at PoS"",""Indicator"":""Value""}",47.5006772,Rs. '000
01-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",6.4723500000000005,mn. transactions
02-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",6.925879999999999,mn. transactions
03-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.29439,mn. transactions
04-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.70992,mn. transactions
05-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.6646,mn. transactions
06-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.42439,mn. transactions
07-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.73095,mn. transactions
08-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.50818,mn. transactions
09-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",6.88146,mn. transactions
10-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.12469,mn. transactions
11-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.05591,mn. transactions
12-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.90596,mn. transactions
13-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.40883,mn. transactions
14-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.65971,mn. transactions
15-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.06006,mn. transactions
16-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.68154,mn. transactions
17-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",7.347289999999999,mn. transactions
18-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.35212,mn. transactions
19-01-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.20644,mn. transactions
